No_53,M1C,2.0136363636363637,1.9512987012987013,4
No_53,V1C,4.689436356849571,4.612541993281075,6
No_53,ACC,0.9717325227963526,0.9185410334346504,4
No_53,dlPFC,2.874131703250903,2.792998055015282,5
No_61,M1C,3.514633048176497,3.440792435839712,4
No_61,V1C,5.557377049180328,5.466213514594163,6
No_61,ACC,4.021151008362026,3.970486965076242,4
No_61,dlPFC,4.993447580645161,4.91179435483871,5
